"","datetime","site","SY","DOSY","Obs_alb","NSWIR_alb","VIS_alb","depth_m","depth_diff_m","Tavg_C","numDE","CLASS_alb","VFSA_alb"
"1",2007-10-17 00:00:00,"SBSP","SY2008",47,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2",2007-10-17 01:00:00,"SBSP","SY2008",47,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3",2007-10-17 02:00:00,"SBSP","SY2008",47,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4",2007-10-17 03:00:00,"SBSP","SY2008",47,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5",2007-10-17 04:00:00,"SBSP","SY2008",47,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6",2007-10-17 05:00:00,"SBSP","SY2008",47,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7",2007-10-17 06:00:00,"SBSP","SY2008",47,0.92,0.86,0.952459016393442,0.19,-0.01,-6.544,0,0.837227814262946,0.822613652936744
"8",2007-10-17 07:00:00,"SBSP","SY2008",47,0.91,0.85,0.951292458876308,0.25,0.06,-6.56,0,0.84,0.837017342425793
"9",2007-10-17 08:00:00,"SBSP","SY2008",47,0.9,0.82,0.95959595959596,0.23,-0.02,-6.726,0,0.838606976724883,0.833840205175822
"10",2007-10-17 09:00:00,"SBSP","SY2008",47,0.88,0.79,0.9581589958159,0.22,-0.01,-6.476,0,0.837227814262946,0.830678913963993
"11",2007-10-17 10:00:00,"SBSP","SY2008",47,0.83,0.72,0.946610677864427,0.22,0,-6.078,0,0.835862374696791,0.827533389757861
"12",2007-10-17 11:00:00,"SBSP","SY2008",47,0.85,0.74,0.959896507115136,0.22,0,-5.582,0,0.834510521481325,0.824403553919157
"13",2007-10-17 12:00:00,"SBSP","SY2008",47,0.88,0.78,0.962880143112701,0.22,0,-4.3735,0,0.8331721194301,0.821289328201823
"14",2007-10-17 13:00:00,"SBSP","SY2008",47,0.88,0.78,0.963235294117647,0.22,0,-6.304,0,0.831847034701795,0.818190634750052
"15",2007-10-17 14:00:00,"SBSP","SY2008",47,0.92,0.86,0.954613935969868,0.25,0.03,-6.5725,0,0.84,0.826461171883557
"16",2007-10-17 15:00:00,"SBSP","SY2008",47,0.92,0.84,0.961838259175057,0.25,0,-7.4935,0,0.838606976724883,0.823336683753811
"17",2007-10-17 16:00:00,"SBSP","SY2008",47,0.93,0.87,0.964720705585888,0.29,0.04,-8.09,0,0.84,0.83324402704829
"18",2007-10-17 17:00:00,"SBSP","SY2008",47,0.98,0.9,1.02688172043011,NA,NA,NA,NA,NA,NA
"19",2007-10-17 18:00:00,"SBSP","SY2008",47,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20",2007-10-17 19:00:00,"SBSP","SY2008",47,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21",2007-10-17 20:00:00,"SBSP","SY2008",47,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22",2007-10-17 21:00:00,"SBSP","SY2008",47,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23",2007-10-17 22:00:00,"SBSP","SY2008",47,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24",2007-10-17 23:00:00,"SBSP","SY2008",47,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25",2007-10-18 00:00:00,"SBSP","SY2008",48,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26",2007-10-18 01:00:00,"SBSP","SY2008",48,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27",2007-10-18 02:00:00,"SBSP","SY2008",48,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28",2007-10-18 03:00:00,"SBSP","SY2008",48,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29",2007-10-18 04:00:00,"SBSP","SY2008",48,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30",2007-10-18 05:00:00,"SBSP","SY2008",48,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31",2007-10-18 06:00:00,"SBSP","SY2008",48,0.95,0.85,1.04182041820418,0.14,0.02,-11.82,0,0.84,0.823794271485473
"32",2007-10-18 07:00:00,"SBSP","SY2008",48,0.95,0.83,1.0534408400525,0.14,0,-11.97,0,0.838606976724883,0.820683084576953
"33",2007-10-18 08:00:00,"SBSP","SY2008",48,0.97,0.86,1.06813417190776,0.13,-0.01,-11.83,0,0.837227814262946,0.817587414777876
"34",2007-10-18 09:00:00,"SBSP","SY2008",48,NA,0.89,NA,NA,NA,NA,NA,NA,NA
"35",2007-10-18 10:00:00,"SBSP","SY2008",48,NA,0.78,NA,NA,NA,NA,NA,NA,NA
"36",2007-10-18 11:00:00,"SBSP","SY2008",48,0.96,0.73,1.28795066413662,0.11,0,-8.355,0,0.8331721194301,0.808392736046275
"37",2007-10-18 12:00:00,"SBSP","SY2008",48,0.91,0.74,1.09760956175299,0.12,0.01,-8.545,0,0.84,0.812832969750374
"38",2007-10-18 13:00:00,"SBSP","SY2008",48,0.84,0.71,0.955256064690027,0.12,0,-8.455,0,0.838606976724883,0.809776452562334
"39",2007-10-18 14:00:00,"SBSP","SY2008",48,0.88,0.64,1.29261363636364,0.12,0,-8.475,0,0.837227814262946,0.806735179817367
"40",2007-10-18 15:00:00,"SBSP","SY2008",48,0.6,0.51,0.687250996015936,0.12,0,-7.635,0,0.835862374696791,0.803709075483496
"41",2007-10-18 16:00:00,"SBSP","SY2008",48,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42",2007-10-18 17:00:00,"SBSP","SY2008",48,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43",2007-10-18 18:00:00,"SBSP","SY2008",48,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44",2007-10-18 19:00:00,"SBSP","SY2008",48,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45",2007-10-18 20:00:00,"SBSP","SY2008",48,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46",2007-10-18 21:00:00,"SBSP","SY2008",48,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47",2007-10-18 22:00:00,"SBSP","SY2008",48,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48",2007-10-18 23:00:00,"SBSP","SY2008",48,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49",2007-10-19 00:00:00,"SBSP","SY2008",49,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50",2007-10-19 01:00:00,"SBSP","SY2008",49,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51",2007-10-19 02:00:00,"SBSP","SY2008",49,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52",2007-10-19 03:00:00,"SBSP","SY2008",49,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53",2007-10-19 04:00:00,"SBSP","SY2008",49,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54",2007-10-19 05:00:00,"SBSP","SY2008",49,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55",2007-10-19 06:00:00,"SBSP","SY2008",49,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56",2007-10-19 07:00:00,"SBSP","SY2008",49,0.86,0.74,1.00740740740741,0.1,-0.01,-3.245,0,0.820499116699508,0.765201889957102
"57",2007-10-19 08:00:00,"SBSP","SY2008",49,0.82,0.68,0.980986639260021,0.11,0.01,-1.2355,0,0.84,0.778609340017385
"58",2007-10-19 09:00:00,"SBSP","SY2008",49,0.8,0.69,0.913324269204623,0.1,-0.01,0.2465,0,0.836616943474717,0.77572351389474
"59",2007-10-19 10:00:00,"SBSP","SY2008",49,0.78,0.74,0.825929752066116,0.09,-0.01,1.01,0,0.833267548924297,0.772852080889928
"60",2007-10-19 11:00:00,"SBSP","SY2008",49,0.78,0.65,0.927568163040485,0.09,0,2.1095,0,0.829951481406493,0.769994969216974
"61",2007-10-19 12:00:00,"SBSP","SY2008",49,0.77,0.63,0.920044730220856,0.09,0,3.502,0,0.82666840931179,0.764323424511127
"62",2007-10-19 13:00:00,"SBSP","SY2008",49,0.74,0.61,0.897049591964846,0.08,-0.01,3.8985,0,0.823418004330243,0.758708312618003
"63",2007-10-19 14:00:00,"SBSP","SY2008",49,0.9,0.6,1.5440666204025,0.07,-0.01,4.4105,0,0.820199941418644,0.753149072021732
"64",2007-10-19 15:00:00,"SBSP","SY2008",49,0.62,0.49,0.753949579831933,0.08,0.01,4.5755,0,0.84,0.747645146793623
"65",2007-10-19 16:00:00,"SBSP","SY2008",49,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66",2007-10-19 17:00:00,"SBSP","SY2008",49,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67",2007-10-19 18:00:00,"SBSP","SY2008",49,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68",2007-10-19 19:00:00,"SBSP","SY2008",49,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69",2007-10-19 20:00:00,"SBSP","SY2008",49,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70",2007-10-19 21:00:00,"SBSP","SY2008",49,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71",2007-10-19 22:00:00,"SBSP","SY2008",49,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72",2007-10-19 23:00:00,"SBSP","SY2008",49,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73",2007-10-20 00:00:00,"SBSP","SY2008",50,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74",2007-10-20 01:00:00,"SBSP","SY2008",50,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75",2007-10-20 02:00:00,"SBSP","SY2008",50,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76",2007-10-20 03:00:00,"SBSP","SY2008",50,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77",2007-10-20 04:00:00,"SBSP","SY2008",50,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78",2007-10-20 05:00:00,"SBSP","SY2008",50,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79",2007-10-20 06:00:00,"SBSP","SY2008",50,0.88,0.84,0.943285528031291,0.08,0,2.5435,0,0.82666840931179,0.749175263826585
"80",2007-10-20 07:00:00,"SBSP","SY2008",50,0.81,0.7,0.950597609561753,0.08,0,2.241,0,0.823418004330243,0.746436240771386
"81",2007-10-20 08:00:00,"SBSP","SY2008",50,0.78,0.66,0.924232527759634,0.07,-0.01,1.7835,0,0.820199941418644,0.743710878650666
"82",2007-10-20 09:00:00,"SBSP","SY2008",50,0.76,0.65,0.899337410805301,0.07,0,2.7495,0,0.817013898768022,0.740999109330231
"83",2007-10-20 10:00:00,"SBSP","SY2008",50,0.73,0.65,0.809534368070953,0.06,-0.01,4.171,0,0.813859557771456,0.735616078250844
"84",2007-10-20 11:00:00,"SBSP","SY2008",50,0.71,0.57,0.884656652360515,0.06,0,4.7325,0,0.810736602992217,0.730286609225629
"85",2007-10-20 12:00:00,"SBSP","SY2008",50,0.73,0.59,0.877694859038143,0.06,0,4.442,0,0.807644722132226,0.725010169303244
"86",2007-10-20 13:00:00,"SBSP","SY2008",50,0.74,0.6,0.877729257641921,0.05,-0.01,3.437,0,0.804583606000819,0.7197862308353
"87",2007-10-20 14:00:00,"SBSP","SY2008",50,0.88,0.57,1.4753036437247,0.06,0.01,2.86,0,0.84,0.742265037352429
"88",2007-10-20 15:00:00,"SBSP","SY2008",50,0.68,0.54,0.83730522456462,0.06,0,3.367,0,0.836616943474717,0.736869410078759
"89",2007-10-20 16:00:00,"SBSP","SY2008",50,0.74,0.6,0.870842751049403,0.05,-0.01,2.831,0,0.833267548924297,0.734191762725179
"90",2007-10-20 17:00:00,"SBSP","SY2008",50,0.8,0.74,0.847715736040609,0.06,0.01,2.361,0,0.84,0.753649493791819
"91",2007-10-20 18:00:00,"SBSP","SY2008",50,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92",2007-10-20 19:00:00,"SBSP","SY2008",50,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93",2007-10-20 20:00:00,"SBSP","SY2008",50,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94",2007-10-20 21:00:00,"SBSP","SY2008",50,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95",2007-10-20 22:00:00,"SBSP","SY2008",50,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96",2007-10-20 23:00:00,"SBSP","SY2008",50,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97",2007-10-21 00:00:00,"SBSP","SY2008",51,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98",2007-10-21 01:00:00,"SBSP","SY2008",51,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99",2007-10-21 02:00:00,"SBSP","SY2008",51,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100",2007-10-21 03:00:00,"SBSP","SY2008",51,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101",2007-10-21 04:00:00,"SBSP","SY2008",51,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102",2007-10-21 05:00:00,"SBSP","SY2008",51,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103",2007-10-21 06:00:00,"SBSP","SY2008",51,0.94,0.89,0.974704890387858,0.22,0.04,-13.23,0,0.84,0.831828664668274
"104",2007-10-21 07:00:00,"SBSP","SY2008",51,0.92,0.85,0.98093046194312,0.22,0,-12.89,0,0.838606976724883,0.828677406056582
"105",2007-10-21 08:00:00,"SBSP","SY2008",51,0.92,0.85,0.98286203941731,0.24,0.02,-12.805,0,0.84,0.832304508803084
"106",2007-10-21 09:00:00,"SBSP","SY2008",51,0.92,0.84,0.980240549828179,0.24,0,-12.69,0,0.838606976724883,0.829150876908868
"107",2007-10-21 10:00:00,"SBSP","SY2008",51,0.91,0.83,0.973790951638066,0.26,0.02,-11.77,0,0.84,0.832859904855183
"108",2007-10-21 11:00:00,"SBSP","SY2008",51,0.91,0.82,0.975481067659839,0.26,0,-11.23,0,0.838606976724883,0.8297035029116
"109",2007-10-21 12:00:00,"SBSP","SY2008",51,0.91,0.83,0.973693319487712,0.29,0.03,-11.04,0,0.84,0.835922042999814
"110",2007-10-21 13:00:00,"SBSP","SY2008",51,0.89,0.8,0.974418604651163,0.3,0.01,-11.275,0,0.84,0.83621990913006
"111",2007-10-21 14:00:00,"SBSP","SY2008",51,0.89,0.8,0.976321585903084,0.25,-0.05,-10.82,0,0.838606976724883,0.833046749095244
"112",2007-10-21 15:00:00,"SBSP","SY2008",51,0.89,0.79,0.973380447585395,0.25,0,-11.575,0,0.837227814262946,0.829889415262127
"113",2007-10-21 16:00:00,"SBSP","SY2008",51,0.92,0.83,0.968534151957023,0.26,0.01,-11.645,0,0.84,0.831089982463461
"114",2007-10-21 17:00:00,"SBSP","SY2008",51,1,NA,NA,NA,NA,NA,NA,NA,NA
"115",2007-10-21 18:00:00,"SBSP","SY2008",51,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116",2007-10-21 19:00:00,"SBSP","SY2008",51,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117",2007-10-21 20:00:00,"SBSP","SY2008",51,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118",2007-10-21 21:00:00,"SBSP","SY2008",51,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119",2007-10-21 22:00:00,"SBSP","SY2008",51,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120",2007-10-21 23:00:00,"SBSP","SY2008",51,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121",2007-10-22 00:00:00,"SBSP","SY2008",52,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122",2007-10-22 01:00:00,"SBSP","SY2008",52,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123",2007-10-22 02:00:00,"SBSP","SY2008",52,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124",2007-10-22 03:00:00,"SBSP","SY2008",52,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125",2007-10-22 04:00:00,"SBSP","SY2008",52,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126",2007-10-22 05:00:00,"SBSP","SY2008",52,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127",2007-10-22 06:00:00,"SBSP","SY2008",52,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128",2007-10-22 07:00:00,"SBSP","SY2008",52,0.89,0.78,1.0259009009009,0.1,0.02,-12.365,0,0.84,0.816778760071238
"129",2007-10-22 08:00:00,"SBSP","SY2008",52,0.84,0.72,0.995270625328429,0.12,0.02,-11.09,0,0.84,0.821813884677285
"130",2007-10-22 09:00:00,"SBSP","SY2008",52,0.82,0.73,0.918604651162791,0.1,-0.02,-10.07,0,0.838606976724883,0.818712574989178
"131",2007-10-22 10:00:00,"SBSP","SY2008",52,0.8,0.76,0.845930998156439,0.1,0,-8.79,0,0.837227814262946,0.815626733147671
"132",2007-10-22 11:00:00,"SBSP","SY2008",52,0.8,0.67,0.948569856985698,0.09,-0.01,-7.397,0,0.835862374696791,0.812556282006556
"133",2007-10-22 12:00:00,"SBSP","SY2008",52,0.79,0.66,0.940356744704571,0.08,-0.01,-6.413,0,0.834510521481325,0.809501144804395
"134",2007-10-22 13:00:00,"SBSP","SY2008",52,0.77,0.65,0.921972534332085,0.09,0.01,-5.0935,0,0.84,0.813437097416059
"135",2007-10-22 14:00:00,"SBSP","SY2008",52,0.97,0.63,1.78844652615144,0.09,0,-4.3575,0,0.838606976724883,0.810377567128716
"136",2007-10-22 15:00:00,"SBSP","SY2008",52,0.68,0.55,0.80743961352657,0.08,-0.01,-3.5105,0,0.837227814262946,0.807333296312342
"137",2007-10-22 16:00:00,"SBSP","SY2008",52,0.97,NA,NA,0.09,0.01,-3.9155,0,0.84,0.811723882179466
"138",2007-10-22 17:00:00,"SBSP","SY2008",52,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139",2007-10-22 18:00:00,"SBSP","SY2008",52,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140",2007-10-22 19:00:00,"SBSP","SY2008",52,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141",2007-10-22 20:00:00,"SBSP","SY2008",52,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142",2007-10-22 21:00:00,"SBSP","SY2008",52,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143",2007-10-22 22:00:00,"SBSP","SY2008",52,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144",2007-10-22 23:00:00,"SBSP","SY2008",52,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145",2007-10-23 00:00:00,"SBSP","SY2008",53,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146",2007-10-23 01:00:00,"SBSP","SY2008",53,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147",2007-10-23 02:00:00,"SBSP","SY2008",53,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148",2007-10-23 03:00:00,"SBSP","SY2008",53,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149",2007-10-23 04:00:00,"SBSP","SY2008",53,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150",2007-10-23 05:00:00,"SBSP","SY2008",53,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151",2007-10-23 06:00:00,"SBSP","SY2008",53,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152",2007-10-23 07:00:00,"SBSP","SY2008",53,0.82,0.71,0.969519343493552,0.05,-0.01,0.2355,0,0.835237781012779,0.788181490238349
"153",2007-10-23 08:00:00,"SBSP","SY2008",53,0.78,0.65,0.942903752039152,0.06,0.01,2.6615,0,0.84,0.796316693152922
"154",2007-10-23 09:00:00,"SBSP","SY2008",53,0.76,0.66,0.870922483339179,0.05,-0.01,3.503,0,0.836616943474717,0.790383242917904
"155",2007-10-23 10:00:00,"SBSP","SY2008",53,0.75,0.69,0.79260668659962,0.03,-0.02,4.305,0,0.833267548924297,0.784508831499166
"156",2007-10-23 11:00:00,"SBSP","SY2008",53,0.73,0.6,0.881714285714286,0.04,0.01,6.5095,0,0.84,0.77869287145067
"157",2007-10-23 12:00:00,"SBSP","SY2008",53,0.7,0.57,0.85929203539823,0.02,-0.02,7.9765,0,0.836616943474717,0.772934781171564
"158",2007-10-23 13:00:00,"SBSP","SY2008",53,0.67,0.54,0.836985391766268,0.04,0.02,10.22,0,0.84,0.0947796243630665
"159",2007-10-23 14:00:00,"SBSP","SY2008",53,0.84,0.52,1.6704347826087,0.04,0,9.83,0,0.836616943474717,0.0958265845936289
"160",2007-10-23 15:00:00,"SBSP","SY2008",53,0.58,0.46,0.710509554140127,0.05,0.01,9.115,0,0.84,0.0968631273958393
"161",2007-10-23 16:00:00,"SBSP","SY2008",53,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162",2007-10-23 17:00:00,"SBSP","SY2008",53,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163",2007-10-23 18:00:00,"SBSP","SY2008",53,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164",2007-10-23 19:00:00,"SBSP","SY2008",53,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165",2007-10-23 20:00:00,"SBSP","SY2008",53,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166",2007-10-23 21:00:00,"SBSP","SY2008",53,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167",2007-10-23 22:00:00,"SBSP","SY2008",53,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168",2007-10-23 23:00:00,"SBSP","SY2008",53,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169",2007-10-24 00:00:00,"SBSP","SY2008",54,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170",2007-10-24 01:00:00,"SBSP","SY2008",54,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171",2007-10-24 02:00:00,"SBSP","SY2008",54,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172",2007-10-24 03:00:00,"SBSP","SY2008",54,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173",2007-10-24 04:00:00,"SBSP","SY2008",54,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174",2007-10-24 05:00:00,"SBSP","SY2008",54,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175",2007-10-24 06:00:00,"SBSP","SY2008",54,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176",2007-10-24 07:00:00,"SBSP","SY2008",54,0.79,0.69,0.940886699507389,0.03,-0.01,1.033,0,0.823418004330243,0.256297980511105
"177",2007-10-24 08:00:00,"SBSP","SY2008",54,0.71,0.58,0.88717067583047,0.02,-0.01,4.3205,0,0.820199941418644,0.255737806245433
